psraid,weight,int_date,tz,cregion,fips,state,msa,usr,usr1,cstatus,p1,p2,kidage,kidgen,p4a,p5a,kidsel,p4b,p5b,p6,p7,q1a,q1b,q2a,q2b,q3a,q3b,q3c,q3d,q4,q5a,q5b,q5c,q5d,q7a,q7b,psex,age,educ,hisp,race,income,modem,q8,playgame,k1a,k1b,k2,k3a,k3b,k3c,k3d,k4a,k4b,k4c,k5a,k5b,k5c,k5d,k5e,k6a,k6b,k6c,k6d,k6e,k7a,k7b,k7c,k7d,k7e,k7f,k7g,k8a,k8b,k8c,k8d,k8e,k9a,k9b,k9c,k9d,k10,k11,k12_1,k12_2,k12_3,k13,k14a,k14b,k14c,k14d,k14e,k14f,k14g,k14h,k14i,k14j,k14k,k14l,k15,k16,k17,K17_CD1,K17_CD2,K17_CD3,k18,k19,k20a,k20b,k20c,k21,k22,k23,k24,k25,k26a,k26b,k26c,k26d,k27,k28,K28_CD1,K28_CD2,K28_CD3,k29a,k29b,k29c,k29d,k29e,k29f,k29g,k29h,k30a,k30b,k31a,k31b,k32a,k20cnt,ksex,kage,racethn,kagerec,numkids,i_user,c_user,c_age,c_agegrp,c_sex,c_game,k3cnt,k4cnt,k6cnt,k7cnt,k8cnt,k9cnt,k14cnt,k26cnt,k29cnt,raceos,modemos,k3dos,k12os,k13os,k17game,k28game
12421,2.0625,10408,P,4,6037,6,31100,U,1,2,2,1,13,2,13,2, , , ,1,1,1,1,1,1,1,1,3,1,1,1,4,1,4,1, ,1,40,6,2,2,8,2,2,1,1,1,3,1,1,1,2,1,2,2,1,3,1,3,3,1,1,1,2,2,3,2,5,5,5,3, ,2,2,2,2,2,1,1,2,2,2, , , , , ,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,0,16807,20928,5,0,1,2,2, , , ,2,2,2,2,2,1,1,1,59, , ,4,2,2,2,2,2,3,3,3, ,3, ,1,1,2,13,2,2,1,1,1,13,1,2,1,3,1,3,1,5,2,7,1,0, , , , , ,"BLOCKERS, MONOPOLY, LIFE",ROLLER COASTER TYCOON
10126,2.83333333333333,121107,P,4,6037,6,31100,S,2,0,3,1,12,2,12,2, , , ,1,1,1,1,1,1,3,1,3,3,1,2,3,3,1,3, ,1,40,6,2,3,4,3,1,1,1,1,1,1,2,1,1,1,1,1,3,2,3,1,3,1,2,1,1,1,1,1,5,2,2,3,2,1,1,2,2,1,1,1,1,2,1, , , , , ,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,16226,102,18564,6,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,16226, , ,2,3,3,2,2,2,3,3,2,1,2,1,1,2,2,12,4,1,1,1,1,12,1,2,1,3,3,4,5,5,3,11,3,0, , ,FRIENDS HOUSE, , ,"MAPLE STORY, RUNESCAPE, RAGNAROCK",MAPLE STORY
8936,1.8125,120707,P,4,6037,6,31100,S,2,2,3,1,17,1,17,1, , , ,2,1,1,1,1,1,3,1,3,1,1,2,4,3,4,3, ,2,36,5,2,2,5,2,2,1,1,2,2,1,2,2,1,2,1,1,1,1,3,3,3,1,1,1,1,1,1,5,1,1,5,5,1,1,1,1,4,1,2,1,2,1,2, , , , , ,2,1,1,2,1,2,1,2,1,1,1,1,2,2,1,24,34,18619,1,0,1,2,2, , , ,2,2,2,2,1,2,2, , , , ,3,3,3,3,3,3,3,3,2,3,1,1,3,1,1,17,2,6,1,1,1,17,2,1,1,2,2,5,4,4,2,8,1,0, , ,FREIND HOUSE, , ,"MADDEN, NBA, RACHET & CLANK", 
19173,3.0625,20208,P,4,6037,6,31100,S,2,1,3,1,13,1,13,1, , , ,1,1,1,1,1,1,1,1,3,1,1,1,2,1,3,3, ,1,32,6,1,1,4,4,1,1,1,2,3,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,3,5,5,2,1,1,1,1,1,1,2,2,2,2, , , , , ,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,20,18,39,4,0,1,1,2,1,1,2,2,2,1,1,8,2,1,1,104, , ,2,3,3,1,3,3,3,3,3, ,3, ,2,2,1,13,3,2,1,1,1,13,1,1,1,3,2,3,4,5,1,8,2,1, , ,FRIENDS HOUSE, , ,"HALO 3, GUTUAR HERO, RESIDENT EVIL 4",A GAME THAT HELPED YOU WITH MATH
2358,1,111107,C,2,17043,17,16980,U,1,0,2,2,17,2, , ,3,17,2,1,1,1,1,1,1,1,1,3,1,1,1,3,1,4,3, ,2,48,6,2,1,9,3,1,0,1,1,1,1,1,2,2,1,2,1,1,3,3,1,3,1,1,1,1,2,2,3,2,1,3,3,4,2,2,2,2,1,2,2,2,2,2,1,4,12, , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , ,1,9, , , , , , , , , , , , , , , , , ,2,17,1,6,2,1,1,17,2,2,0,2,2,4,3,5,0, , , , , , , , , , 
17820,1,12608,C,2,17043,17,16980,S,2,1,2,1,16,2,16,2, , , ,1,1,1,1,1,1,1,1,3,3,2, , , , , ,2,2,45,6,2,1,9,3,1,1,1,1,3,1,1,1,2,1,1,2,1,1,3,1,3,1,1,1,2,1,2,1,5,5,3,2, ,2,2,2,2,1,2,1,1,2,1, , , , , ,1,1,1,2,1,1,2,1,1,1,1,2,1,2,9, , , ,3,0,2,1,1,3,1,1,1,2,1,2,1,1,2, , , , ,3,3,2,2,2,3,3,3,1,1,2,3,2,2,2,16,1,5,1,1,1,16,2,2,1,3,2,4,3,5,2,9,3,0, , , , , , , 
7944,1.16666666666667,121207,E,1,36103,36,35620,S,2,1,4,2,15,2, , ,3,15,2,1,1,1,1,1,1,3,1,3,1,1,2,2,4,2,1, ,2,62,3,2,1,5,3,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,2,1,1,1,1,3,2,2,1,2,2,1,1,1,1,1,1, , , , , ,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,20,20,11632,4,0,1,2,2, , , ,1,1,1,1,1,1,2, , , , ,1,2,2,1,1,2,3,3,1,1,2,1,1,1,2,15,1,4,2,1,1,15,2,2,1,4,3,5,6,5,4,11,4,3, , ,FRIEND''S HO;USE, , ,"HALO 3, HALO 2, BURNOUT", 
10652,1.35416666666667,121307,E,1,36103,36,35620,S,2,0,2,1,12,1,12,1, , , ,1,1,1,1,1,1,1,1,3,1,1,1,3,1,3,1, ,2,45,7,2,1,8,3,1,1,1,2,3,1,1,2,2,2,1,2,1,1,3,1,3,1,1,1,1,1,1,2,5,5,5,5, ,1,2,4,4,1,1,1,1,2,1, , , , , ,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,24,17293,16762,2,1,2,2,1, , , ,1,2,1,2,1,1,1,1,104, , ,2,3,2,2,4,1,2,3,1,2,3, ,2,1,1,12,1,1,1,1,1,12,1,1,1,2,1,5,2,3,3,9,3,1, , , , , ,"MADDEN 08, NCAA 07, MBL 2K6",MATH BRAIN INTERNET SITE
19118,1.54166666666667,20208,E,1,36103,36,35620,S,2,2,2,1,15,2,15,2, , , ,1,1,1,1,1,1,1,3,3,1,1,2,4,4,4,3, ,1,50,7,2,1,8,2,2,1,2,2, , , , , , , , ,1,1,1,1,3,1,1,1,2,1,2,1,1,1, , , ,1,2,2,1,1,2,1,1,1,1, , , , , ,1,1,1,1,2,1,2,2,2,2,1,2,2,2,1,55,57,18,5,0,2,2,1, , , , , ,1,2,1,2,1,1,102, , ,4,3,3,3,3,3,1,3,2,2,2,3,3,1,2,15,1,4,1,1,0,15,2,2,1, , ,4,4,5,3,6,2,1, , , , , ,"HALF LIFE, THE SIMS, GUITAR HERO",OREGON TRAIL
1195,1.60416666666667,122907,E,1,36103,36,35620,S,2,2,2,2,15,2, , ,3,15,2,1,1,1,1,1,1,1,1,3,1,1,1,4,1,3,3, ,2,34,5,2,1,7,3,2,1,1,1,1,1,2,2,2,1,2,1,3,2,3,3,3,1,1,1,1,1,3,5,1,1,1,1,1,4,1,4,4,1,1,1,1,2,1, , , , , ,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,57, , ,3,0,1,2,1,3, , ,2,2,1,2,2,2,2, , , , ,3,2,3,2,2,3,3,3,3, ,3, ,2,2,2,15,1,4,2,1,1,15,2,2,1,1,2,5,5,2,3,3,1,0, , , , , ,THE SIMS, 
8876,2.04166666666667,120807,E,1,36103,36,35620,S,2,2,3,1,17,2,17,2, , , ,1,1,1,1,1,1,3,1,3,1,1,2,4,2,4,3, ,2,45,3,2,1,5,3,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,3,4,1,1,1,3,3,1,1,1,4,2,1,2,1,1,1, , , , , ,2,2,2,2,1,1,1,2,1,1,2,2,2,2,1,10864,34,2,4,1,1,2,1,1, , ,2,2,1,2,2,2,2, , , , ,2,3,3,2,3,2,3,2,2,2,2,2,3,2,2,17,1,6,1,1,1,17,2,2,1,3,3,5,3,4,3,5,1,0, , ,FRIENDS HOUSE, , ,"BACKYARD BASEBALL, NBA BASEKETBALL, NFL FOOTBALL", 
8880,1.6875,121107,E,1,36103,36,35620,S,2,2,2,3,15,2, , ,2,15,2,2,1,1,1,1,1,1,1,3,1,2, , , , , ,3,1,48,6,2,1,8,3,1,1,1,1,2,1,1,1,2,1,1,2,1,1,3,1,3,1,1,1,2,2,3,2,5,3,2,2, ,1,2,2,2,2,2,2,1,2,1, , , , , ,2,1,2,2,2,2,1,2,2,1,1,2,2,2,1,88,88,19198,3,0,1,2,2, , , ,2,2,1,2,1,1,1,9, , , ,4,4,4,2,3,3,3,3,2,2,2,2,2,1,2,15,1,4,3,1,1,15,2,2,1,3,2,3,3,5,1,4,3,0, , , , , ,"SOFTBALL, BASKETBALL, SCRABBLE",CAN'T REMEMBER
13916,1.10416666666667,10508,E,1,36103,36,35620,S,2,0,2,1,16,1,16,1, , , ,1,1,1,1,1,1,3,1,3,1,1,1,2,1,2,2, ,2,51,6,2,1,6,3,1,1,1,2,2,1,1,1,2,1,1,2,3,3,3,3,3,2,1,2,1,1,4,1,5, ,5,5, ,2,1,2,5,1,1,1,1,2,2, , , , , ,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,88, , ,1,0,2,2,1, , , ,2,2,1,2,1,1,2, , , , ,2,4,1,4,4,4,3,4,1,3,1,3,3,1,1,16,1,5,1,1,1,16,2,1,1,3,2,3,1,4,3,2,3,1, , , , , ,BASEBALL, 
17261,1.33333333333333,12708,E,1,36103,36,35620,S,2,2,2,1,16,1,16,1, , , ,1,1,1,1,1,1,1,1,3,1,1,2,4,1,4,2, ,2,50,5,2,1,7,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,2,1,5,1,2,3,2,1,2,2,1,1,1,1,2,2,1, , , , , ,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,50,111,42,4,0,1,2,2, , , ,1,1,1,2,2,2,2, , , , ,2,2,2,3,2,3,3,2,2,2,3, ,2,1,1,16,1,5,1,1,1,16,2,1,1,4,3,5,5,5,2,10,1,0, , ,FRIENDS, , ,"SUPER SMASH BROTHERS,  STAR FOX,  SONIC THE HEDGE HOG", 
13206,2.8125,123007,E,1,36103,36,35620,S,2,1,2,1,14,1,14,1, , , ,1,1,1,1,1,1,3,3,3,1,1,1,3,3,3,3, ,2,34,3,2,1,8,3,1,1,1,2,2,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,3,1,1,1,5,5,2,1,4,4,1,1,1,1,1,1, , , , , ,2,2,1,1,1,1,1,2,2,2,2,1,2,2,1,5,0, ,3,6,2,1,1,2,1,1,1,2,1,2,2,2,1,1,20, , ,1,3,3,3,3,1,3,3,1,1,1,3,2,2,1,14,1,3,1,1,1,14,1,1,1,4,3,5,4,3,4,6,1,2, , ,FRIENDS, , ,"CALL OF DUTY 4,  GATE  HILLCON",HALO 3
17473,1.08333333333333,12508,C,2,29183,29,41180,S,2,0,2,1,16,1,16,1, , , ,1,1,1,1,1,1,1,1,3,1,1,1,4,2,4,3, ,2,51,5,2,1,8,2,1,1,1,2,2,1,2,2,2,2,1,1,1,1,3,3,3,1,1,1,1,1,3,5,1,1,5,5,1,2,2,4,4,2,1,1,1,2,1, , , , , ,1,1,1,1,2,2,2,2,1,1,1,2,2,2,1,18,60, ,3,0,1,2,1,3, , ,2,2,1,2,2,2,2, , , , ,4,3,3,3,3,3,3,3,2,3,2,2,2,2,1,16,1,5,1,1,1,16,2,1,1,1,2,5,3,3,3,7,1,0, , , , , ,"GUITAR HERO, WII SPORTS", 
2001,1.39583333333333,110807,C,2,19159,19,0,R,3,1,2,2,14,1, , ,3,14,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2, ,2,43,7,2,1,6,2,1,1,1,1,2,1,1,2,2,1,1,2,1,2,3,3,3,1,2,2,2,2,2,4,5,4,5,4, ,2,1,2,4,1,2,2,1,2,1, , , , , ,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,102,0,61,5,0,2,1,2, ,1,2,2,2,1,2,1,2,1,1,12415, , ,2,3,2,2,3,3,3,3,2,2,2,2,1,1,1,14,1,3,2,1,1,14,1,1,1,2,2,1,1,4,1,9,2,0, , , , , ,"RUNESCAPE, BUBBLE TROUBLE, WARCRAFT","SOME PUZZLE GAME, IM  NOT SURE WHAT IT WAS"
3755,1.5,120207,C,2,19007,19,0,R,3,2,2,2,12,2, , ,1,12,2,1,1,1,1,1,1,1,1,3,1,2, , , , , ,2,2,31,5,2,1,6,4,2,1,1,2,5,1,2,2,1,1,1,2,1,1,3,1,3,2,1,2,1,2,1,3,5, ,3,5, ,4,1,4,4,2,2,2,1,1,2, , , , , ,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,0,0,0,6,0,1,2,1,3, , ,2,2,1,2,1,1,1,9, , , ,4,2,2,1,2,4,3,3,2,2,3, ,2,2,2,12,1,1,2,1,1,12,1,2,1,2,2,2,1,2,2,2,3,1, , ,GRANDMA''S HOUSE, , ,"OREGON TRAIL, CLUE FINDERS, LIBERTY KIDS",CAN'T REMEMBER.
3281,1.875,111807,C,2,19007,19,0,R,3,0,2,1,15,1,15,1, , , ,1,1,1,1,1,1,3,1,3,1,1,1,3,1,3,3, ,2,37,3,2,1,9,3,1,1,1,1,3,1,1,2,1,1,1,1,1,3,1,3,3,1,1,2,1,1,2,1,2,3,2,2,2,2,1,4,4,2,1,1,2,2,2, , , , , ,2,2,1,1,2,1,1,2,2,1,1,1,2,2,1,20779, , ,4,0,1,2,1,3, , ,1,2,1,2,1,1,2, , , , ,2,3,3,3,3,3,1,3,3, ,8, ,3,2,1,15,1,4,1,1,1,15,2,1,1,3,3,4,6,3,2,7,3,1, , ,FRIENDS HOUSE, , ,TEST DRIVE: EVE OF DESTRUCTION, 
18206,1,12908,P,4,6085,6,41940,U,1,1,1,1,16,1,16,1, , , ,1,1,1,1,1,1,1,2,3,1,1,2,3,4,4,3, ,2,60,7,2,1,8,2,1,1,1,1,1,1,1,2,2,1,1,2,1,3,1,1,3,1,1,1,1,1,2,2,5,4,4,5, ,4,2,4,2,1,1,2,1,2,1, , , , , ,1,1,1,1,2,2,1,2,1,1,2,2,1,2,1,50,52,0,2,0,2,2,1, , , ,1,2,2,2,1,1,1,1,103, , ,4,3,3,3,3,3,2,2,3, ,2,3,3,1,1,16,1,5,1,1,1,16,2,1,1,2,2,5,2,3,2,7,2,0, , , , , ,SUPER SMASH BROTHERS; NEO PETS.COM (VARIATION OF TETRIS) GADGADS GAME.,TYPING TUTOR GAME
10472,2.0625,11108,C,2,27025,27,33460,S,2,2,2,1,14,1,14,1, , , ,1,1,1,1,1,1,1,1,3,1,1,2,3,1,3,2, ,1,40,7,2,1,6,2,2,1,1,1,2,1,2,2,2,2,1,1,1,3,3,3,3,1,2,1,1,2,2,2,1,2,1,2,3,4,1,4,2,2,1,2,1,2,1, , , , , ,2,1,1,2,1,2,1,1,1,1,2,2,2,2,1,16721,88,88,3,1,1,2,2, , , ,2,2,1,2,2,1,2, , , , ,4,2,3,3,2,2,3,2,2,2,1,1,2,1,1,14,1,3,1,1,1,14,1,1,1,1,2,3,6,3,2,7,2,0, , , , , ,"MINIGOLF GAME, DIRT BIKE GAME, SNOWMOBILING GAME", 
9702,1.70833333333333,122007,C,2,27037,27,33460,S,2,2,2,1,14,2,14,2, , , ,1,1,1,1,1,1,3,1,3,1,1,1,3,1,2,3, ,1,47,6,2,1,8,4,1,1,1,1,3,1,1,2,1,1,1,1,3,1,3,1,3,1,2,1,1,2,2,5,1,1,1,2,1,4,1,4,5,1,1,2,1,1,1, , , , , ,2,1,1,2,1,2,2,2,1,1,1,2,2,2,1,37,3,52,4,0,2,2,1, , , ,2,2,1,2,2,2,1,1,0, , ,2,3,3,3,2,3,2,2,2,2,3, ,2,1,2,14,1,3,1,1,1,14,1,2,1,3,3,3,6,2,3,6,1,0, , ,FREIND HOSE, , ,"PACMAN, BEJEWLED, TETRIS",CARBON CYCLE
18123,2.04166666666667,12708,C,2,27037,27,33460,S,2,2,1,2,14,2, , ,3,14,2,1,1,1,1,1,1,1,3,3,1,2, , , , , ,2,1,41,7,2,1,7,2,2,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,3,1,2,1,1,2,3,2,1,1,3,4,2,2,1,2,1,1,1,1,1,1,1, , , , , ,2,1,1,2,1,2,1,1,1,1,2,2,2,2,1,16718,41,52,3,0,1,1,1,3,1,2,2,2,1,2,1,1,2, , , , ,2,3,2,2,2,3,3,3,1,2,2,3,2,3,2,14,1,3,2,1,1,14,1,2,1,4,3,3,4,5,4,7,3,0, , ,FRIEND''S HOUSE, , ,"MINE SWEEPER, SOLITARE , TETRIS", 
9801,2,123007,C,2,27037,27,33460,S,2,1,3,2,15,2, , ,3,15,2,2,1,1,1,1,1,1,1,3,1,1,2,2,2,3,1, ,1,42,5,2,1,8,4,1,1,1,1,2,1,2,2,2,1,1,1,1,1,3,1,1,1,1,1,2,2,2,2,1,1,9,3,3,5,1,1,1,1,2,2,1,2,1, , , , , ,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,18,18946, ,4,0,1,2,2, , , ,2,2,1,2,1,1,1,1,105, , ,2,2,1,1,2,9,3,3,1,2,2,1,2,1,2,15,1,4,2,1,1,15,2,2,1,1,3,3,4,4,1,9,3,2, , , , , ,"GUITAR HERO, ROCK BAND",FUN BRAIN MATH GAME
11956,1.125,123007,C,2,27123,27,33460,U,1,2,2,1,15,2,15,2, , , ,1,1,1,1,1,1,1,1,3,1,2, , , , , ,2,2,43,6,2,1,7,2,2,1,1,1,1,1,1,1,2,1,1,1,3,1,1,3,3,1,1,1,2,1,2,2,1,1,5,3,1,2,1,4,2,1,2,1,1,1,1, , , , , ,2,1,1,2,1,1,2,2,1,1,1,1,2,2,1,17351,48,0,2,1,2,2,1, , , ,2,2,2,2,2,2,2, , , , ,4,3,2,2,3,3,3,3,3, ,3, ,2,1,2,15,1,4,1,1,1,15,2,2,1,3,3,4,5,4,3,8,0,0, , , , , ,"NEOPETS, MARIO KART, SURVIVING HIGH SCHOOL", 
9326,1.1875,120807,C,2,27123,27,33460,U,1,1,2,2,12,2, , ,1,12,2,1,1,1,1,2,1,1,1,1,1,1,2,4,4,4,3, ,2,51,5,2,1,6,2,1,1,1,2,3,1,1,1,2,2,1,2,1,1,3,1,2,2,1,1,2,2,3,4,5, ,5,5, ,1,2,2,2,2,2,2,1,2,1, , , , , ,2,2,1,2,2,1,2,2,1,2,2,2,2,2,9, , , ,6,1,2,2,1, , , ,1,2,1,2,2,2,2, , , , ,4,4,4,4,2,4,3,3,3, ,3, ,3,1,2,12,1,1,2,1,1,12,1,2,1,3,1,2,0,5,1,3,1,0, , , , , , , 
10065,1.72916666666667,121207,C,2,27037,27,33460,U,1,2,2,1,14,2,14,2, , , ,1,1,1,1,1,1,1,1,3,1,1,1,2,2,4,4, ,2,42,7,2,3,6,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,3,1,1,1,2,2,3,2,1,3,3,4,1,1,2,2,2,1,2,2,1,1,1, , , , , ,2,1,2,1,2,2,2,2,2,2,1,2,2,2,9, , , ,6,0,1,2,2, , , ,2,2,1,1,2,2,2, , , , ,2,3,3,2,3,3,3,3,3, ,3, ,3,1,2,14,4,3,1,1,1,14,1,2,1,3,3,3,3,5,2,3,2,0, , , , , ,NONE, 
3652,2.10416666666667,112007,C,2,29001,29,0,R,3,0,2,1,12,2,12,2, , , ,1,1,1,1,1,1,1,1,3,8,1,1,4,3,1,3, ,2,32,3,2,1,6,2,1,1,1,1,1,1,1,1,9,1,1,1,3,1,1,1,1,2,1,2,1,1,1,1,1, ,1,1,1,2,2,2,1,1,1,1,1,1,1, , , , , ,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,3,102,108,1,6,1,1,1,2,1,1,1,1,1,2,1,1,1,9, , , ,1,1,1,1,1,1,3,1,1,1,1,1,1,3,2,12,1,1,1,1,1,12,1,2,1,3,3,3,6,5,4,9,3,7, , , , , ,"BEJWELED, RUNESCAPE, WEBKINZ",DON'T REMEBER
9254,1.6875,120807,C,2,29053,29,0,R,3,0,2,2,14,2, , ,1,14,2,1,1,1,1,1,1,1,2,3,1,1,3,4,4,4,3, ,2,42,5,2,1,6,2,1,1,1,1,1,1,1,1,2,1,2,1,3,1,3,1,3,1,1,2,2,2,2,1,1,1,2,1,4,1,1,2,2,2,2,2,1,1,2, , , , , ,2,1,2,2,1,1,1,2,2,2,2,2,2,2,1,57,59,59,5,0,2,2,1, , , ,2,2,1,2,2,2,2, , , , ,2,3,3,2,2,2,3,3,3, ,3, ,3,1,2,14,1,3,2,1,1,14,1,2,1,3,2,2,6,5,2,4,1,0, , , , , ,"THE SIMS, ROLLERCOASTER TYCOON, ZOO TYCOON", 
12093,1.625,122007,C,2,29081,29,0,R,3,2,2,1,15,1,15,1, , , ,1,1,2,2,1,1,1,1,3,1,1,3,4,4,4,3, ,1,37,6,2,1,5,8,2,1,1,1,1,1,1,2,2,2,1,1,1,1,3,1,3,1,2,1,1,2,3,1,3,1,3,3,2,2,2,2,4,2,1,2,1,2,1, , , , , ,1,2,2,1,2,2,1,2,1,1,2,2,2,2,1,17320,16052,14375,4,1,1,2,1,3, , ,2,2,1,2,1,1,1,9, , , ,2,3,3,3,3,3,2,3,2,2,2,2,2,2,1,15,1,4,1,0,1,15,2,1,1,2,2,3,3,4,2,5,3,0, , , , , ,"NEED FOR SPEED: CARBON, SHELL SHOCKED, GHOST RECON", 
13459,4,10308,P,4,6029,6,12540,U,1,2,3,2,16,2, , ,3,16,2,1,1,1,1,1,1,3,1,3,1,2, , , , , ,3,2,40,1,1,6,3,1,2,1,1,1,3,1,1,2,2,2,1,1,1,1,3,1,3,1,1,1,2,1,3,3,1,3,2,2,3,2,1,4,1,2,2,1,1,1,1, , , , , ,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,11,15415,12415,2,1,1,2,1,1, , ,2,2,1,2,1,1,2, , , , ,4,3,2,2,2,2,3,2,3, ,3, ,2,2,2,16,3,5,2,1,1,16,2,2,1,2,2,4,3,4,3,4,3,0,LATINO, , , , ,"DONKEY KONG, JIMMY NEUTRON, PUZZLE GAME", 
18602,2.25,12808,P,4,6029,6,12540,U,1,1,2,1,15,2,15,2, , , ,1,1,1,1,1,1,2,2,3,1,1,2,3,2,4,3, ,2,44,3,2,1,3,4,1,1,1,1,1,1,2,2,1,2,1,1,2,2,3,1,2,2,1,1,1,1,3,2,5, ,2,3,1,1,1,4,1,1,1,1,1,2,1, , , , , ,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,102,20038, ,4,0,1,2,1,3, , ,2,1,1,2,1,1,1,1,104,0, ,1,3,4,2,2,2,3,3,2,1,1,1,1,2,2,15,1,4,1,1,1,15,2,2,1,2,2,4,3,4,3,8,3,1, , ,FRIEND''S HOUSE, , ,RUNESCAPE AND SPIRO,ENGLISH AND MATH GAMES INCREASING KNOWLEDGE
17749,1.16666666666667,12608,P,4,6029,6,12540,S,2,2,2,1,16,1,16,1, , , ,1,1,1,1,1,1,1,1,3,1,1,1,2,1,4,3, ,2,46,7,2,1,8,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,4,2,1,1,1,2,1,1,2,2,1,2, , , , , ,1,1,2,1,2,2,1,1,1,1,1,2,2,2,1,18,20,10735,3,0,1,2,1,3, , ,2,2,1,2,1,1,2, , , , ,4,1,4,1,3,3,3,3,2,2,3, ,1,2,1,16,1,5,1,1,1,16,2,1,1,2,2,4,6,5,2,8,3,2, , , , , ,"GUITAR HERO, HALO, ASSASSIN'S CREED", 
601,4,111707,P,4,6037,6,31100,S,2,0,9,2,15,1, , ,3,15,1,2,1,1,9,9,9,1,1,9,9,9, , , , , ,9,1,45,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,3,3,3,3,1,1,1,1,2,3,4,3,3,5,1,2,4,2,4,4,2,1,2,2,2,2, , , , , ,2,2,2,2,1,1,1,2,2,1,1,2,2,2,1,24,101,14066,3,1,1,2,1,3, , ,2,2,1,2,2,1,1,1,102, , ,2,3,3,2,3,3,3,3,3, ,3, ,3,2,1,15,3,4,2,1,1,15,2,1,1,1,2,4,2,2,1,5,2,0, , , , , ,"MADDEN, NCAA, FORD RACING",ORGAN TRAIL
1888,1.39583333333333,110707,C,3,28043,28,0,R,3,0,2,1,13,1,13,1, , , ,1,1,1,1,1,1,1,1,3,1,1,1,4,1,2,4, ,2,44,6,2,1,7,3,1,1,1,1,4,1,2,2,1,1,1,2,3,1,3,1,1,2,1,1,2,1,1,1,5, ,3,5, ,2,1,1,1,1,2,1,1,2,1, , , , , ,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,20,16582,102,3,1,2,1,2, ,3,1,1,2,1,2,1,2,2, , , , ,1,2,3,1,2,1,3,3,1,1,1,1,1,1,1,13,1,2,1,1,1,13,1,1,1,2,2,3,2,5,2,11,2,3, , ,FRIENDS HOUSE, , ,"HALO 3, METROID FUSION, RUNESCAPE", 
6136,1.70833333333333,112707,C,3,28095,28,0,R,3,0,1,1,13,1,13,1, , , ,1,1,1,2,1,1,3,1,3,3,1,2,4,1,2,3, ,2,59,2,2,2,4,1,1,1,2,2, , , , , , , , ,3,3,3,3,3,2,2,2,2,2,3,5,5, , , , ,1,1,5,5,1,1,2,2,1,1, , , , , ,1,2,1,2,2,1,1,2,1,1,2,2,2,2,1,2,17320,101,4,0,1,2,2, , , , , ,2,1,2,2,2, , , , ,2,3,3,3,3,3,3,3,2,3,3, ,3,1,1,13,2,2,1,1,0,13,1,1,1, , ,0,0,3,2,6,1,0, , , , , ,"NFL STREET FOOTBALL, NEED FOR SPEED CARBON, NCAA BBALL", 
6097,2.89583333333333,112607,C,3,28151,28,0,R,3,1,2,1,12,2,12,2, , , ,1,1,1,1,1,1,1,3,3,3,1,1,2,1,3,3, ,2,30,3,2,2,3,2,1,1,2,2, , , , , , , , ,3,3,3,3,3,2,1,2,2,2,5,4,5, , , , ,4,4,4,4,2,2,2,1,1,2, , , , , ,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,41,18002, ,2,0,2,2,1, , , , , ,1,2,1,1,2, , , , ,3,2,2,2,3,3,3,3,3, ,3, ,2,1,2,12,2,1,1,1,0,12,1,2,1, , ,1,0,1,2,2,3,0, , , , , ,"SOLITARE, PINBALL", 
